Name,depart_time,price,depart_time_hour,depart_time_minute
제주항공,08:00,62204,8,0
에어부산,08:30,75933,8,30
에어부산,08:40,79492,8,40
아시아나항공,08:40,101017,8,40
제주항공,08:45,62204,8,45
대한항공,09:00,94746,9,0
에어부산,09:10,83221,9,10
아시아나항공,09:10,101017,9,10
에어부산,09:15,59831,9,15
아시아나항공,09:15,101017,9,15
이스타항공,10:05,57967,10,5
제주항공,10:45,62204,10,45
대한항공,12:00,94746,12,0
제주항공,12:55,66272,12,55
에어부산,13:25,79492,13,25
아시아나항공,13:25,101017,13,25
에어부산,13:30,79492,13,30
아시아나항공,13:30,101017,13,30
제주항공,14:05,70509,14,5
에어부산,14:55,79492,14,55
제주항공,15:30,85933,15,30
에어부산,16:30,83221,16,30
에어부산,16:45,83221,16,45
아시아나항공,16:45,101017,16,45
대한항공,17:20,353729,17,20
제주항공,17:50,85933,17,50
대한항공,18:00,94746,18,0
에어부산,18:05,74407,18,5
에어부산,18:35,83221,18,35
에어부산,18:40,79492,18,40
아시아나항공,18:40,101017,18,40
에어부산,19:05,83221,19,5
에어부산,19:35,81017,19,35
제주항공,20:05,87119,20,5
