Name,depart_time,price,depart_time_hour,depart_time_minute
제주항공,07:10,47628,7,10
제주항공,07:15,226611,7,15
에어부산,08:00,55085,8,0
아시아나항공,08:00,150170,8,0
에어부산,09:00,58984,9,0
아시아나항공,09:00,150170,9,0
에어부산,10:00,73899,10,0
아시아나항공,10:00,150170,10,0
에어부산,13:00,77628,13,0
아시아나항공,13:00,150170,13,0
에어부산,14:00,77628,14,0
아시아나항공,14:00,150170,14,0
에어부산,15:00,85255,15,0
에어부산,16:00,85255,16,0
아시아나항공,16:00,150170,16,0
에어부산,17:00,85255,17,0
에어부산,18:00,85255,18,0
아시아나항공,18:00,150170,18,0
에어부산,19:00,85255,19,0
에어부산,20:00,85255,20,0
에어부산,21:00,85255,21,0
아시아나항공,21:00,150170,21,0
에어부산,21:30,85255,21,30
아시아나항공,21:30,150170,21,30
