Name,depart_time,price,depart_time_hour,depart_time_minute
아시아나항공,06:05,76611,6,5
이스타항공,06:10,62373,6,10
제주항공,06:15,52712,6,15
이스타항공,06:15,62373,6,15
대한항공,06:20,95933,6,20
제주항공,06:25,56950,6,25
아시아나항공,06:25,76611,6,25
티웨이항공,06:40,56950,6,40
아시아나항공,06:40,76611,6,40
이스타항공,06:50,62373,6,50
에어부산,06:55,59323,6,55
제주항공,07:00,66272,7,0
티웨이항공,07:00,70509,7,0
에어부산,07:20,66611,7,20
대한항공,07:20,95933,7,20
아시아나항공,07:25,88136,7,25
제주항공,07:40,70509,7,40
아시아나항공,07:55,89323,7,55
대한항공,08:00,95933,8,0
이스타항공,08:10,82204,8,10
티웨이항공,08:15,82204,8,15
티웨이항공,09:45,82204,9,45
대한항공,10:40,95933,10,40
아시아나항공,10:40,103051,10,40
이스타항공,10:55,79323,10,55
대한항공,11:05,138136,11,5
아시아나항공,11:15,103051,11,15
에어부산,11:25,73899,11,25
제주항공,11:35,70509,11,35
티웨이항공,11:45,69662,11,45
이스타항공,11:50,67797,11,50
아시아나항공,11:50,89323,11,50
대한항공,11:55,95933,11,55
제주항공,12:15,61187,12,15
대한항공,12:20,95933,12,20
아시아나항공,12:20,103051,12,20
제주항공,12:40,61187,12,40
티웨이항공,12:50,65255,12,50
이스타항공,12:55,62204,12,55
대한항공,13:10,95933,13,10
제주항공,13:15,56950,13,15
이스타항공,13:15,62373,13,15
티웨이항공,13:20,58645,13,20
대한항공,13:20,95933,13,20
제주항공,13:30,56950,13,30
대한항공,13:50,95933,13,50
아시아나항공,14:05,77628,14,5
아시아나항공,14:25,65933,14,25
티웨이항공,14:35,51526,14,35
이스타항공,14:35,52712,14,35
제주항공,14:40,48645,14,40
에어부산,14:55,44577,14,55
티웨이항공,14:55,46950,14,55
아시아나항공,15:05,76611,15,5
티웨이항공,15:15,41695,15,15
아시아나항공,15:15,49492,15,15
대한항공,15:20,95933,15,20
제주항공,15:25,40170,15,25
이스타항공,15:40,44068,15,40
제주항공,15:45,40170,15,45
아시아나항공,15:45,40339,15,45
아시아나항공,15:55,40339,15,55
이스타항공,15:55,44068,15,55
대한항공,16:00,95933,16,0
제주항공,16:05,40170,16,5
이스타항공,16:35,37797,16,35
대한항공,16:40,95933,16,40
제주항공,16:55,36102,16,55
티웨이항공,17:25,34068,17,25
아시아나항공,17:50,34916,17,50
에어부산,18:10,29662,18,10
티웨이항공,18:10,31187,18,10
이스타항공,18:10,34746,18,10
아시아나항공,18:10,115085,18,10
제주항공,18:15,31865,18,15
대한항공,18:20,95933,18,20
티웨이항공,18:25,31187,18,25
아시아나항공,18:25,40339,18,25
이스타항공,18:35,34746,18,35
아시아나항공,18:45,30170,18,45
티웨이항공,18:50,31187,18,50
대한항공,18:50,95933,18,50
아시아나항공,18:55,30170,18,55
제주항공,19:05,27458,19,5
대한항공,19:10,95933,19,10
아시아나항공,19:20,40339,19,20
이스타항공,19:25,34746,19,25
제주항공,19:35,27458,19,35
이스타항공,19:45,34746,19,45
대한항공,20:00,95933,20,0
대한항공,20:30,95933,20,30
제주항공,20:35,31865,20,35
아시아나항공,20:50,40339,20,50
아시아나항공,21:20,40339,21,20
