Name,depart_time,price,depart_time_hour,depart_time_minute
에어부산,07:00,61865,7,0
아시아나항공,07:00,150170,7,0
제주항공,07:10,50678,7,10
제주항공,07:15,128136,7,15
에어부산,08:00,61865,8,0
아시아나항공,08:00,150170,8,0
에어부산,09:00,61865,9,0
아시아나항공,09:00,150170,9,0
에어부산,10:00,61865,10,0
아시아나항공,10:00,150170,10,0
에어부산,11:00,61865,11,0
아시아나항공,11:00,150170,11,0
이스타항공,12:30,227967,12,30
에어부산,13:00,55594,13,0
아시아나항공,13:00,150170,13,0
제주항공,13:15,104916,13,15
에어부산,14:00,55594,14,0
아시아나항공,14:00,150170,14,0
에어부산,15:00,55594,15,0
아시아나항공,15:00,150170,15,0
에어부산,16:00,55594,16,0
에어부산,17:00,55594,17,0
아시아나항공,17:00,150170,17,0
에어부산,18:00,55594,18,0
아시아나항공,18:00,150170,18,0
에어부산,19:00,55594,19,0
아시아나항공,19:00,150170,19,0
에어부산,20:00,55594,20,0
아시아나항공,20:00,150170,20,0
에어부산,21:00,55594,21,0
아시아나항공,21:00,150170,21,0
